v_id;lon;lat;typ;voltage;geom
74;11.5165549672107;51.5843592098734;substation;"380000;110000";010100002031BF0D000257DE08E18F33419FEAF197B1A75941
75;8.70221844882815;51.7363525828065;substation;"380000;110000";010100002031BF0D006FCD900D2D902D4179225E9254C25941
76;8.99279300916204;51.3430112330698;substation;"380000;110000";010100002031BF0D00DD2AF546E28C2E41FA6EA78C947D5941
77;11.6463786274424;50.534876971042;substation;"380000;220000;110000";010100002031BF0D009F7E3AF054C833413E051BE728F25841
78;14.4719654742998;51.5538127185923;substation;"380000;110000";010100002031BF0D00B9F8CED3039538416F6AC0EB59A25941
79;14.5081091811329;51.4137103812427;substation;380000;010100002031BF0D006E0F9053BBA4384173D338CAE4895941
80;14.4281804852225;51.8888641394403;substation;"380000;110000";010100002031BF0D00C87566B4F981384154E598E325DD5941
81;8.14191382633093;53.5640011680095;plant;;010100002031BF0D00189A0767E3A82B4141BD6EFEE2095B41
82;10.1562824575947;54.2755482549913;substation;"220000;110000";010100002031BF0D00583F08316040314187C650E13C8D5B41
83;10.1773541034729;54.3395212638642;generator;;010100002031BF0D00C8275DE0894931415857286628995B41
84;7.03496796515083;52.2028607381056;substation;"380000;220000;110000";010100002031BF0D0032EE6E1A32E6274113E7FA2DA6145A41
85;7.30819839672552;52.4768390020881;substation;"380000;220000;110000";010100002031BF0D00D1D628D9D1D328415B6242E465455A41
86;7.06030699176008;51.6964760130648;substation;"380000;220000;110000";010100002031BF0D007DF7EE8E3BFC2741D6972C5955BB5941
87;7.54571772261949;51.9703244223875;substation;"380000;110000";010100002031BF0D00D802BBE862A2294140D6706082EB5941
88;7.30561448538174;52.4801491895706;plant;;010100002031BF0D00F8BAA29192D12841687B0E25FD455A41
89;7.27715391322869;52.7532425946802;substation;"380000;110000";010100002031BF0D00DAC7D622D2B8284156DA9E11E3765A41
90;8.30775689679575;52.3456356447783;substation;"380000;220000;110000";010100002031BF0D003EC4E6881E392C4112DEB2ED032E5A41
91;7.88957671235007;52.2773967624078;substation;"380000;220000;110000";010100002031BF0D005BFF0A536FCD2A41E2AA22A6E1215A41
92;7.31784994377907;52.4691114902799;substation;220000;010100002031BF0D0028C3ACA836DC284170D74ED704445A41
93;13.3352803846608;49.5896898612644;substation;;010100002031BF0D0090C83B9FBCA636419885AE9017525841
94;12.2147735096776;54.1003234403618;substation;380000;010100002031BF0D001F42045E7EBF3441333FD8D2AE6C5B41
95;6.99647659179489;49.3754093063084;substation;"380000;220000;110000";010100002031BF0D00A5B64F6CB8C427418A89F38E3C2E5841
96;6.47486313798517;49.9223291565718;substation;"380000;220000;110000";010100002031BF0D00551959EF14FF25415F8503DE108A5841
97;11.6993926965362;53.5722744892702;substation;380000;010100002031BF0D00D984047062DF33417F9A21B3660B5B41
98;11.3706373688866;53.6009910848999;substation;"380000;110000";010100002031BF0D0019A4D88F6D503341B347C702A9105B41
99;6.94821756461883;51.4446013184712;substation;"380000;110000";010100002031BF0D00A7081A15C09A2741F74A0BA5478F5941
100;6.92675896360373;51.4992056838496;substation;"380000;220000";010100002031BF0D007BC7B48F168827414EF9C042CF985941
101;6.68078798893986;51.6462959356851;substation;"380000;220000;110000";010100002031BF0D00CD8284D52BB2264119147D8A89B25941
102;7.16721460965932;51.3899067582106;substation;"380000;220000;110000";010100002031BF0D0034B58B5C3559284194F1EAEBBE855941
103;7.1255729106725;51.4489772588145;substation;"380000;220000";010100002031BF0D00FF1DCA4BFE342841741FAA0B0B905941
104;6.99606888010598;51.5141695891404;substation;"380000;110000";010100002031BF0D0047288CA65DC42741DF0132546C9B5941
105;7.31318284290137;51.4466113896128;substation;380000;010100002031BF0D0097868E9427D8284143032566A18F5941
106;7.99288723332679;51.6837077155955;substation;380000;010100002031BF0D002D4A084648272B4131E0EB2318B95941
107;8.62480052815036;51.4278883849265;substation;"380000;110000";010100002031BF0D00725854CED84C2D4133ADD7865D8C5941
108;7.35311186939787;51.5758105020818;substation;380000;010100002031BF0D00B55F8D56E1FA28418543DCBE32A65941
109;7.12323882950453;51.5256121803004;substation;"380000;110000";010100002031BF0D0041337BA3F6322841456890196C9D5941
110;8.21170597594605;51.1779854801194;substation;"380000;110000";010100002031BF0D008BD106DB95E52B4123B9BE78E9605941
111;6.57648208812114;51.0555954583116;generator;;010100002031BF0D00D609474675572641C31E1574B74B5941
112;6.77252309438106;51.1471054906194;substation;"220000;110000";010100002031BF0D00083DFEA4F301274105A745168F5B5941
113;6.97265814209706;50.7956761130901;substation;"380000;220000;110000";010100002031BF0D00A620F98101B02741DF6CD29DE31E5941
114;7.13689469738717;50.6428608767133;substation;"380000;110000";010100002031BF0D00EAF594F7D63E2841BCF0165CA6045941
115;6.45655246642153;50.8713380368705;substation;"380000;110000";010100002031BF0D0034E1034428EF2541E09BEE98E92B5941
116;7.86394571365263;50.7682419129404;substation;"380000;220000;110000";010100002031BF0D0010AD6CDD24B72A414A3A96152C1A5941
117;6.3216505165612;50.8384088140443;plant;;010100002031BF0D00AC6C3CD5D579254136510BEF3D265941
118;6.1674083913527;50.8020948257555;substation;"380000;110000";010100002031BF0D00539EF585B1F32441EE6CFD3DFE1F5941
119;6.70220337779745;51.0088609096753;substation;"380000;220000";010100002031BF0D00DDDD02BCCBC4264145E3F150A3435941
120;6.61240231530956;51.0359242594819;substation;"380000;220000;110000";010100002031BF0D00F5266F84B27626419C3C49B150485941
121;6.96568442352005;51.0693295322353;substation;"380000;220000;110000";010100002031BF0D000ED4D7E2F0A927413B7D4A9F174E5941
122;7.23319684331545;51.2325069075148;substation;"380000;110000";010100002031BF0D007BF12C949792284162ECC6405F6A5941
123;6.30090123786765;50.8289532122665;substation;"380000;110000";010100002031BF0D0074BE133CCA6725418AF969479D245941
124;7.44948529010545;50.4025276621126;substation;"380000;220000;110000";010100002031BF0D0034467ED1B14E2941211FB8258EDB5841
125;6.62582790177014;51.2606098249047;substation;"220000;110000";010100002031BF0D000E0383935F8226416A10A1AC406F5941
126;7.12308195236379;51.1715887782054;substation;"380000;110000";010100002031BF0D003C802DB6D3322841A0846886CD5F5941
127;6.80109333956604;51.1225390518584;substation;"380000;220000";010100002031BF0D00E4F3AA7ECC1A274138DBCB894D575941
128;7.00877914033175;51.1742549180397;substation;"380000;110000";010100002031BF0D00AC2231736BCF2741CDC473DE43605941
129;6.8426506615144;50.8635385008881;substation;"380000;110000";010100002031BF0D00B7494EC6F03E2741AA50CEAA912A5941
130;6.80461158012622;50.9662452961379;substation;"220000;110000";010100002031BF0D00BD9AD3CADB1D27416838ED44473C5941
131;7.7186272145384;51.5342075115271;substation;"380000;110000";010100002031BF0D0007F2624DC3382A416E56889CEC9E5941
132;7.93077008561427;51.6729710197069;substation;380000;010100002031BF0D00E503379342F12A41C93B214336B75941
133;6.22183144595687;51.6946456422206;substation;"220000;110000";010100002031BF0D00A9AE7B3706232541D5F2DD2A03BB5941
134;7.00674987859998;51.5999114220203;generator;;010100002031BF0D006B773EA8A7CD2741B854FD456AAA5941
135;6.66790549453027;50.9935747483722;generator;;010100002031BF0D00963D49B0F7A626411475EC4FFF405941
136;7.2640834625924;51.5735734103802;substation;"220000;110000";010100002031BF0D00EEF5EE2474AD284136A82192CEA55941
137;7.2789471130269;51.4722816773138;substation;"220000;110000";010100002031BF0D00F5DD4C5F61BA2841A336E5FB1B945941
138;7.18667755311932;51.550589070577;generator;;010100002031BF0D00DE684892226A28411CD6FBA3C9A15941
139;7.35135784054859;51.568368608134;generator;;010100002031BF0D00C671A9D25AF928417F132A86E5A45941
140;7.17937912538938;51.4722019484347;substation;"220000;110000";010100002031BF0D0005A02AA8C9632841D1C2FB6B18945941
141;6.93488869659333;51.0335223350589;substation;"220000;110000";010100002031BF0D00511F8C8E288F2741B6651165E6475941
142;6.82813596908193;51.1626762413706;substation;"220000;110000";010100002031BF0D0070A1003D51322741E289A2F7415E5941
143;7.50597329671546;51.401592550355;substation;"220000;110000";010100002031BF0D0069182740D27F294153E27026C8875941
144;7.03761988504233;51.5985496311832;substation;"220000;110000";010100002031BF0D0060CD248680E82741306EC5422DAA5941
145;6.84699931064759;51.2055917698058;substation;"220000;110000";010100002031BF0D00AD0F15F4B8422741F41EAA5AB3655941
146;7.19316578267403;50.798335064694;substation;"220000;110000";010100002031BF0D002553AF1AC76F2841B22380B0581F5941
147;7.0473845241055;50.9055286094924;substation;"220000;110000";010100002031BF0D00DF576783FEF02741CB8DD4F3CD315941
148;6.70967369516713;51.0909407427733;substation;"220000;110000";010100002031BF0D000BBF13EB4ACB26415BE14BF8D4515941
149;7.01293742640329;50.6176584938251;substation;"220000;110000";010100002031BF0D002E8C1D3F09D32741C90548A554005941
150;6.33006858948983;51.2429161503794;substation;"380000;220000;110000";010100002031BF0D00CBD72D0628812541E6F13AF22D6C5941
151;7.0235444991641;50.999068409611;substation;220000;010100002031BF0D004F385FCB42DC27411D33F53BF2415941
152;7.72438401522458;51.4093341305984;substation;"220000;110000";010100002031BF0D00299293FDC43D2A41AE1BA78621895941
153;6.84223115147656;50.8598647243573;substation;"380000;220000";010100002031BF0D0096931660933E27417F25FBAFEF295941
154;8.364229530696;51.9271204904611;substation;"380000;220000;110000";010100002031BF0D007D67628B3B6A2C418F7B6FA7E3E35941
155;6.48812326381716;50.8810703125704;substation;380000;010100002031BF0D00F8B7E6279D0A264167EFB7D5962D5941
156;8.05408735442182;53.3323026933898;substation;"380000;220000;110000";010100002031BF0D00A3F662CE815C2B41775949C297DF5A41
157;8.47791063608626;53.428485468955;substation;"380000;220000";010100002031BF0D00400AD76319CD2C41B047E1321FF15A41
158;8.05283751634017;53.3338809598955;substation;"220000;110000";010100002031BF0D00091F248B6B5B2B41D6EECF4FE1DF5A41
159;6.85153113794826;50.9841704680083;substation;"220000;110000";010100002031BF0D00EF5934EAA94627416396EA885F3F5941
160;6.59601979462215;50.9525274624278;substation;"380000;110000";010100002031BF0D00D06C2D2173682641E19B0B2BE9395941
161;7.33861258614081;51.6319781250427;substation;"380000;110000";010100002031BF0D0028F7803B45EE2841612B387E07B05941
162;7.70831848872651;51.6762033088437;substation;"380000;220000;110000";010100002031BF0D00C34F962DCC2F2A41FACCE551C7B75941
163;7.61702099509812;51.6371337640588;generator;;010100002031BF0D0002E90CCC65E02941A02377A9EEB05941
164;7.52228010104186;51.5321980552231;substation;"220000;110000";010100002031BF0D00FA5EE9C7008E29416B1D49B6929E5941
165;6.90660779028721;51.5652424465435;substation;"380000;110000";010100002031BF0D00FAE1E81F90762741C511DE8F59A45941
166;6.96734393053748;51.4908618864265;substation;220000;010100002031BF0D007728685B62AB2741E57E83495A975941
167;6.87287359352087;51.4457833372124;substation;"220000;110000";010100002031BF0D0050C0D293395927413980906C7C8F5941
168;6.86805530562473;51.3745129334128;substation;"220000;110000";010100002031BF0D00F6A3B6D6085527411EA6218110835941
169;6.72376714521247;51.3556543809247;substation;"220000;110000";010100002031BF0D0037366DAB8CD7264109D97AE8C77F5941
170;10.7346694291427;51.4401867461807;substation;220000;010100002031BF0D00C09947EFE13B3241E1F2AA89828E5941
171;6.78752251671348;51.505550100013;substation;"220000;110000";010100002031BF0D009206C219FF0E274131D703E8EA995941
172;6.62284323546559;51.258713368098;substation;380000;010100002031BF0D00070DBA12C77F264140680E56EC6E5941
173;6.81216588075166;51.5196200118095;substation;"220000;110000";010100002031BF0D00AE1B91AC6D242741D09B6115609C5941
174;6.72031000055597;51.3915325380171;substation;220000;010100002031BF0D0023D876F98AD4264100CCE26D07865941
175;6.54240844257145;51.2994458149911;substation;"220000;110000";010100002031BF0D00606A1C27D3392641CF7B5F8800765941
176;6.6746753206169;51.3249574728255;substation;"220000;110000";010100002031BF0D00DB1072EADAAC26418380295F707A5941
177;13.0786421047586;54.2848461697305;substation;"220000;110000";010100002031BF0D0055BD84C723373641E8CADF18F88E5B41
178;14.2708204796384;53.0962677950153;substation;"220000;110000";010100002031BF0D00E11710788C3D3841E31ACC2FBEB45A41
179;14.0336963684666;53.5078685980791;substation;"220000;110000";010100002031BF0D00DBFC05EF6FD637412565FE7F9EFF5A41
180;14.4762521006827;53.1967495480613;substation;"400000;220000";010100002031BF0D00BE772F03E1963841883B85A0F4C65A41
181;13.9570055475871;53.252171625753;substation;"380000;220000";010100002031BF0D00F37424C016B537414A32E1EF04D15A41
182;9.90884752815356;53.4880466403676;substation;"380000;110000";010100002031BF0D007B7076DCC7D430415ECD5723FFFB5A41
183;6.61738109142906;51.4757909635544;substation;"380000;220000;110000";010100002031BF0D0016CBA9FC067B26410C8D80C7B8945941
184;6.65673519501182;51.379523634379;substation;"220000;110000";010100002031BF0D003A2098BE409D26417C3E89E8EF835941
185;6.7111452744645;51.5261875490663;substation;380000;010100002031BF0D009376978C92CC2641398630D6859D5941
186;6.68934277038931;51.5764228881728;substation;380000;010100002031BF0D00A4F33D769CB9264112131F2B4EA65941
187;6.72365237186396;51.375845810902;generator;;010100002031BF0D004E66DA1D73D726413DC4C9ED4B835941
188;8.61664767275337;48.0659537906797;substation;"380000;110000";010100002031BF0D005A009DA9C1452D41AF0BF08D72565741
189;8.87294280487974;48.3100912582216;substation;380000;010100002031BF0D00C71523F3A6242E418B4807B9417E5741
190;6.71525259691926;51.5267908666491;substation;"220000;110000";010100002031BF0D007774D0FF24D02641033AF3D2A09D5941
191;12.1857651811846;53.8108597989599;substation;"220000;110000";010100002031BF0D00DDF9C52CE1B2344149F72D1E34375B41
192;6.68306568260248;51.577104777735;generator;;010100002031BF0D0082C3FCEF26B426414B2F44B46CA65941
193;6.68310697663871;51.5756455059265;substation;220000;010100002031BF0D009C9B902130B426416183655B2BA65941
194;6.61427855504049;51.6186788033284;substation;"220000;110000";010100002031BF0D00D3F5CD3D5478264181F85F4CB3AD5941
195;7.44506930371379;51.6185000869374;substation;"220000;110000";010100002031BF0D00536ECAA5DA4A29410932B149ABAD5941
196;6.73212495035583;51.4594437365975;substation;"220000;110000";010100002031BF0D000C505F71D1DE26419638677CDE915941
197;6.72256980950278;51.4797876727124;substation;"380000;220000;110000";010100002031BF0D006890951882D62641F865115E6B955941
198;7.32089257541703;52.4714572265383;plant;;010100002031BF0D00D0443A11DCDE2841F3845A0170445A41
199;6.75917485282445;52.2488578798871;substation;380000;010100002031BF0D0096AF3BCE57F62641993957F5CF1C5A41
200;7.70632726933662;51.278583155205;substation;"220000;110000";010100002031BF0D005C71E2DA102E2A413A93A92560725941
201;7.45034204531003;51.413608212821;plant;;010100002031BF0D0091A0C090704F2941C7F7263BE0895941
202;6.63448162267058;51.0359799381303;plant;;010100002031BF0D0092F3583BE68926415FEA1A2853485941
203;7.60711327565379;51.8985850465974;substation;220000;010100002031BF0D002E5FD7F3C7D729412606E643DCDE5941
204;7.4035444340631;51.644449487967;substation;380000;010100002031BF0D000D4CCA97BD262941E122E5BA36B25941
205;8.93969252741257;52.4030332405173;substation;380000;010100002031BF0D00A4703D0AB45E2E41B81E856B3C385A41
206;9.40952217715674;52.0343151968532;plant;;010100002031BF0D00CA004B6F4EF72F4129A78E1DCFF65941
207;7.23579344536789;49.3693923629482;substation;380000;010100002031BF0D00C18203AFD994284100C58F643B2D5841
208;6.81368431456473;49.7248340737293;substation;"380000;110000";010100002031BF0D0084E494BCBF252741CABDD467C9685841
209;8.40826973550855;49.5285689245626;substation;220000;010100002031BF0D00BE9B5E9C88902C4153DA2744D9475841
210;9.1907874369222;48.914416873799;substation;"380000;220000;110000";010100002031BF0D00D934108E13392F41E051D40BA0E15741
211;12.1320699705054;54.14245987564;generator;;010100002031BF0D00795EF4D9879B344149957CB27F745B41
212;12.2135605440795;54.1119998545154;substation;"220000;110000";010100002031BF0D00D29C2D57F7BE34417058D214D96E5B41
213;8.5712588278729;52.1053649602273;substation;"380000;110000";010100002031BF0D00982F1B56481E2D411C6D7FD05F035A41
214;8.65939116489136;51.9996301226548;substation;"380000;220000;110000";010100002031BF0D00045AB507EE6A2D41E6EADEA4AEF05941
215;7.31136229105814;53.1257665563186;substation;"380000;150000;110000";010100002031BF0D005A5A264192D628412DA3F5D215BA5A41
216;6.94948397153705;53.1235378223082;substation;"380000;220000";010100002031BF0D009D96B208DA9B2741A3D52676AEB95A41
217;8.27327814618118;49.0293980916396;substation;"220000;110000";010100002031BF0D00D47E8938221B2C4166CAE9C6AAF45741
218;8.3523338799966;49.4212743386606;substation;"220000;110000";010100002031BF0D003EBDE11BE35F2C416A664DE0E5355841
219;7.72920197913641;49.4826474297682;substation;"220000;110000";010100002031BF0D002A7838A8F5412A4184BE663B29405841
220;9.79733602695253;52.0008392513306;substation;"220000;110000";010100002031BF0D00D89C28754AA43041869F014DE5F05941
221;10.0821573264928;48.2660901578788;station;380000;010100002031BF0D00FD88A39E24203141FA00545E11775741
222;8.62716125806072;49.5435952670263;station;"220000;110000";010100002031BF0D008D8D7F65E64E2D41E97CDAA45D4A5841
223;8.50194997433055;49.4448862228944;substation;"220000;110000";010100002031BF0D00D350D97B01E22C419AC3344DD8395841
224;10.391776056934;48.5184609117668;substation;380000;010100002031BF0D0095A61638C7A631413CC6747262A05741
225;7.95805402328778;47.5954722640613;substation;"380000;220000";010100002031BF0D00633D0C0BFD082B4191D8ED70420A5741
226;10.0837512706734;48.268867515302;station;"380000;220000;110000";010100002031BF0D005C57860ED6203141B16E2F7C85775741
227;9.88551509756969;48.3040743584705;substation;"380000;220000;110000";010100002031BF0D005D96C381A2CA304138D59FF8457D5741
228;9.01340238045655;47.8453486310857;substation;"220000;110000";010100002031BF0D00346A03BACE9E2E41EFAC0A34A3325741
229;8.25192548128222;47.6397698264894;substation;"220000;110000";010100002031BF0D00CF28084990082C419F36824F67115741
230;9.19675652645089;48.9129634380259;station;"220000;110000";010100002031BF0D00C35FC781443E2F411926967F62E15741
231;8.5471609252134;49.4405396661002;substation;"220000;110000";010100002031BF0D00B73D2F3453092D41A46E31431E395841
232;6.13980655044038;49.6686113734605;substation;"220000;65000";010100002031BF0D00DC1A0C47B0DB2441CC3A6B6F565F5841
233;6.62053556843084;49.7489386710632;substation;220000;010100002031BF0D00E545E84BC57D2641D33DE85BD76C5841
234;10.4203895577612;52.1652004276784;substation;220000;010100002031BF0D007EB29D7538B33141072AC0C6F80D5A41
235;10.4129154898186;52.1587766167586;substation;220000;010100002031BF0D0034333373F8AF3141FFFFFF57D50C5A41
236;6.70228540768092;49.8289944201161;substation;"220000;110000";010100002031BF0D00BA175AFFDDC42641FD63084C527A5841
237;8.53151493939883;50.047874332134;substation;220000;010100002031BF0D000BD728CCB7FB2C41ECE6ADBD4A9F5841
238;8.4713716330449;50.0972077427754;substation;"380000;110000";010100002031BF0D0045DE928D69C72C412847D6E3A5A75841
239;8.06573796639762;50.4060681118621;substation;"380000;110000";010100002031BF0D007CE2C3AFA3662B417E87B0BC28DC5841
240;8.98953614977701;50.0602550608281;substation;"380000;110000";010100002031BF0D005CD15E2C0D8A2E416D5E2C6063A15841
241;8.95870856177306;50.0826078105489;substation;"380000;220000";010100002031BF0D007E5422C03D6F2E4117CD94972CA55841
242;10.363384232266;47.7383368092793;substation;"380000;220000";010100002031BF0D00176DD7A76E9A3141A8EAC55152215741
243;7.46150025901999;51.6146143079042;generator;;010100002031BF0D004A4D9BD124592941B5EA4820FDAC5941
