,v_id,lon,lat,voltage,typ,degree_centrality,pagerank,betweenness,combined_centrality,criticality_label,eigen_centrality,closeness_centrality,clustering_coefficient,load_centrality,avg_shortest_path_length,average_neighbor_degree,node_strength
685,367,-122.20906099075,38.1381269273509,446600.0,station,0.0001334311828674361,4.9252347529845324e-05,1.3353801327805856e-08,8.910426178640268e-06,Moderate,8.578818304377159e-263,0.00010007338715057709,0.0,1.3353801327805856e-08,0.5,0.0,460000.0
686,21545,-119.760737270688,34.4793893146399,299000.0,joint,0.00020014677430115418,0.00010663408275485888,4.3177290959905603e-07,1.614636597323037e-05,Severe,4.109093447700449e-16,0.0003431087559448357,0.0,3.4719883452295226e-07,4.0,3.0,678000.0
687,24854,-105.147485822916,39.8993826843064,230000.0,joint,6.671559143371805e-05,3.840002394232455e-05,0.0,5.4650620040688284e-06,Low,4.500567448165623e-276,6.671559143371805e-05,0.0,0.0,0.0,0.0,230000.0
688,23296,-82.4076363862986,31.1658850840628,230000.0,joint,0.00020014677430115418,5.540329570715541e-05,1.7805068437074475e-08,1.2001186885767787e-05,High,4.500567448165623e-276,6.671559143371805e-05,0.16666666666666666,1.7805068437074475e-08,1.4,1.0,767000.0
689,11925,-84.433598537157,42.2521423449671,193200.0,station,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,282437.0
690,17455,-91.0797135477111,37.4061353206324,174800.0,substation,0.0001334311828674361,8.752417496314361e-05,2.6707602655611712e-08,1.1744672126128044e-05,High,1.5885789688813734e-262,0.0001334311828674361,0.0,2.6707602655611712e-08,1.0,1.0,564874.0
691,3937,-92.6342875269579,44.6250113359339,432200.0,station,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.0,0.0,1.0,0.3333333333333333,972437.0
692,5820,-93.5272139389492,41.5417270537351,280600.0,substation,0.0001334311828674361,4.023821548446842e-05,8.902534218537237e-09,8.241720369628135e-06,Moderate,6.7508509684184016e-276,6.671559143371805e-05,0.0,8.902534218537237e-09,1.0,1.0,690000.0
693,28856,-96.5233011298068,33.0198240249994,345000.0,merge,0.0001334311828674361,7.054176179772814e-05,0.0,1.046859883730995e-05,Moderate,2.18930178197305e-269,0.00015011008072586562,0.0,0.0,0.0,0.0,483000.0
694,19373,-122.126166074966,47.9341673662849,230000.0,joint,0.00020014677430115418,3.4999369589358366e-05,8.902534218537237e-09,1.0488579086611525e-05,Moderate,4.500567448165623e-276,6.671559143371805e-05,0.16666666666666666,8.902534218537237e-09,0.6666666666666666,0.5,690000.0
695,8458,-85.0825026074003,32.608270023519,303600.0,substation,0.0005337247314697444,7.258055546650534e-05,8.457407507610376e-08,2.6493175169392045e-05,Severe,1.881049514264424e-25,0.00020014677430115418,0.018518518518518517,8.457407507610376e-08,1.125,0.6,1892437.0
696,6719,-115.962008457096,49.663776351218,253000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.5,0.0,3.090909090909091,1.5,564874.0
697,13988,-82.6211115032407,34.8198463549423,230000.0,substation,0.00020014677430115418,5.5403295707155415e-05,8.902534218537237e-09,1.1993292255086263e-05,High,5.526638030352534e-276,6.671559143371805e-05,0.0,8.902534218537237e-09,0.6666666666666666,0.0,847311.0
698,29905,-121.335715457956,38.7648074812257,230000.0,joint,0.0001334311828674361,4.4007107099779966e-05,1.7805068437074475e-08,8.527556647979455e-06,Moderate,2.2197694647153125e-256,0.00010674494629394889,0.0,1.7805068437074475e-08,2.5,1.0,460000.0
699,19480,-89.1200573170378,42.5353137028568,345000.0,joint,0.00020014677430115418,6.084711978183792e-05,8.902534218537237e-09,1.239475390147449e-05,High,5.4732534423049817e-269,0.00015011008072586562,0.16666666666666666,8.902534218537237e-09,0.5,0.0,1035000.0
700,7255,-82.1381073158461,27.0167588774637,230000.0,substation,6.671559143371805e-05,3.899652700906193e-05,0.0,5.50905187221349e-06,Low,2.432556935450003e-269,8.895412191162407e-05,0.0,0.0,0.0,0.0,230000.0
701,8822,-95.1339860835391,29.4883540458992,138000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.6666666666666666,0.0,690000.0
702,5157,-103.070074658179,46.8417721598059,151800.0,substation,0.0002668623657348722,3.779956857605613e-05,4.8963938201954804e-08,1.3363813107288132e-05,High,4.500567448165623e-276,6.671559143371805e-05,0.0,4.8963938201954804e-08,2.3333333333333335,1.0,1035000.0
703,6578,-77.2920986584309,37.3494738827289,361000.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,282437.0
704,9101,-88.5850554472708,41.1451924246191,400000.0,substation,0.00020014677430115418,5.4896741555764986e-05,2.2256335546343095e-08,1.1967777728744249e-05,High,2.8953509040646005e-262,0.00010007338715057709,0.0,2.2256335546343095e-08,0.6666666666666666,0.0,1035000.0
705,19236,-121.428390694874,38.5856490921793,230000.0,joint,0.0001334311828674361,8.180931829240765e-05,6.231773952976066e-08,1.1354801363125668e-05,High,8.578818304377159e-263,0.00010007338715057709,0.0,6.231773952976066e-08,2.0,2.0,460000.0
706,6825,-83.5829318947037,32.5792200334978,230000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,1.3333333333333333,1.5,564874.0
707,8462,-74.1184662070481,40.254164430445,303600.0,station,0.0002668623657348722,5.0530875874528314e-05,2.6707602655611712e-08,1.4282962783813801e-05,Severe,2.4325573855067082e-269,0.00015011008072586562,0.0,2.6707602655611712e-08,0.6666666666666666,0.0,962437.0
708,1931,-105.479575241572,39.7426306419166,476000.0,station,0.0001334311828674361,0.00013651646460681119,4.006140398341757e-08,1.536951202925695e-05,Severe,8.319548642879948e-250,0.00020784472715889088,0.0,4.006140398341757e-08,0.5,0.0,460000.0
709,21020,-122.750622488705,53.8712270918908,276000.0,joint,0.00020014677430115418,8.548620186763167e-05,8.902534218537237e-09,1.4211793968154889e-05,Severe,1.797249131054109e-21,6.671559143371805e-05,0.0,8.902534218537237e-09,1.0,1.0,847311.0
710,8604,-96.2062842864884,31.3769871467229,322000.0,substation,0.0001334311828674361,7.132842936907543e-05,0.0,1.0526612625783033e-05,Moderate,3.492297674936922e-236,0.0001968923552068265,0.0,0.0,0.0,0.0,690000.0
711,2504,-86.5066464004271,41.7232776938105,490000.0,station,0.0001334311828674361,3.254694475963953e-05,8.902534218537237e-09,7.674517946175927e-06,Moderate,2.1893011068879938e-269,8.895412191162407e-05,0.0,8.902534218537237e-09,0.5,0.0,483000.0
712,5745,-76.5753187451022,41.8944065909103,230000.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,1.0,1.0,282437.0
713,2496,-86.555315882227,41.974781737979,765000.0,substation,0.00033357795716859026,0.0001641089213719727,9.347660929464099e-08,2.535133217649312e-05,Severe,3.542152727499682e-248,0.0004986707766486383,0.0,9.347660929464099e-08,0.5,0.0,2565000.0
714,29700,-82.4144683055228,27.9079084355369,230000.0,joint,6.671559143371805e-05,3.4436224585809226e-05,0.0,5.172746640128261e-06,Low,5.526638030352534e-276,6.671559143371805e-05,0.0,0.0,0.0,0.0,282437.0
715,22964,-117.663387935578,48.7411646628495,230000.0,joint,0.0001334311828674361,0.000124813425431903,0.0,1.4470930862720722e-05,Severe,2.219769464715556e-256,0.0001847508685856808,0.0,0.0,0.0,0.0,460000.0
716,20677,-69.3790301677042,47.735540459324,384000.0,joint,0.00020014677430115418,4.6901659824739975e-05,4.451267109268619e-09,1.1362381119547692e-05,High,1.1053275653045014e-275,0.0001334311828674361,0.16666666666666666,4.451267109268619e-09,0.5,0.0,847311.0
717,29053,-111.562351701805,32.8702553459169,230000.0,merge,0.0001334311828674361,9.672247377737236e-05,2.6707602655611712e-08,1.2423012229568388e-05,High,9.403285351341694e-26,0.0001412800759772853,0.0,2.6707602655611712e-08,0.5,0.0,345000.0
718,9329,-86.282428654429,38.3590602386273,330000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.6666666666666666,0.0,690000.0
719,20243,-75.906825568327,45.0641425717648,345000.0,joint,0.00020014677430115418,5.1748980832685084e-05,2.2256335546343094e-09,1.1717879240120879e-05,High,6.493800737711601e-269,0.0001334311828674361,0.3333333333333333,2.2256335546343094e-09,0.5,0.0,1064874.0
720,9741,-93.7243576411414,45.3298922247567,432000.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,2.875,1.0,282437.0
721,10153,-85.4488344995907,32.6635621898051,207000.0,station,0.00020014677430115418,7.84217957887242e-05,1.7805068437074475e-08,1.3698715096334203e-05,High,6.766508692923212e-269,0.00017790824382324814,0.0,1.7805068437074475e-08,0.5,0.0,819437.0
722,14161,-85.1665864507392,34.2765540856126,395200.0,substation,0.0001334311828674361,4.265084188353226e-05,4.451267109268619e-09,8.415695219478642e-06,Moderate,5.526638030352534e-276,6.671559143371805e-05,0.0,4.451267109268619e-09,0.5,0.0,564874.0
723,31285,-91.1165893010185,30.2746440290449,230000.0,joint,6.671559143371805e-05,3.405232844574954e-05,0.0,5.144435736925637e-06,Low,2.2778710392202618e-15,0.00015249278041992698,0.0,0.0,0.0,0.0,138000.0
724,23443,-91.4640172843409,45.830498575487,345000.0,joint,0.00020014677430115418,0.00013645384865217295,8.012280796683514e-08,1.80336241650441e-05,Severe,1.348510065628528e-255,0.0002349549089622245,0.0,8.012280796683514e-08,1.0,1.0,972437.0
725,8555,-96.9433159439615,32.9078388808142,138000.0,substation,0.0001334311828674361,4.265084188353226e-05,1.7805068437074475e-08,8.427537165500929e-06,Moderate,6.7508509684184016e-276,6.671559143371805e-05,0.0,1.7805068437074475e-08,2.0,1.0,483000.0
726,30245,-73.0253128642521,46.2499642550365,322000.0,joint,0.0001334311828674361,0.00010775433951828943,0.0,1.3212887137794334e-05,High,1.2545481427438084e-249,0.0001847508685856808,0.5,0.0,0.0,0.0,564874.0
727,30737,-121.968374237737,37.726541715947,230000.0,joint,0.0002668623657348722,0.00022388658567738142,0.0,2.7043613527401675e-05,Severe,9.854186362719313e-06,0.00046900727754984825,0.0,0.0,0.0,0.0,943000.0
728,21838,-111.943064877485,33.4351317569189,230000.0,joint,0.00020014677430115418,6.0576087185784495e-05,3.561013687414895e-08,1.2398450154178819e-05,High,8.578818304377608e-263,0.00015249278041992698,0.0,3.561013687414895e-08,1.0,1.0,690000.0
729,29141,-70.3501913613278,41.6861384476765,230000.0,merge,0.00020014677430115418,9.179585150376673e-05,1.3353801327805856e-08,1.4681054323796903e-05,Severe,3.668179438392493e-269,0.00015011008072586562,0.0,1.3353801327805856e-08,0.5,0.0,847311.0
730,6430,-84.7074670004702,37.7863690712647,322000.0,substation,0.0001334311828674361,3.840002394232455e-05,3.115886976488033e-08,8.12589720142431e-06,Moderate,5.526638030352534e-276,6.671559143371805e-05,0.0,3.115886976488033e-08,2.25,2.0,564874.0
731,10319,-90.129017093462,29.7597003450501,230000.0,station,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.0,0.0,2.230769230769231,1.6666666666666667,690000.0
732,22550,-126.669314596362,54.4059960961343,253000.0,joint,0.00020014677430115418,5.5403295707155415e-05,5.3415205311223425e-08,1.2032765408493882e-05,High,5.526638030352534e-276,6.671559143371805e-05,0.0,5.3415205311223425e-08,2.3846153846153846,1.0,1064874.0
733,10199,-89.7886777121068,30.2701506330117,207000.0,station,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,230000.0
734,3075,-98.6818735904585,29.5481708026078,138000.0,substation,0.00020014677430115418,7.92371736920572e-05,2.6707602655611712e-08,1.376674079499476e-05,High,1.875596995047269e-25,0.00010007338715057709,0.0,2.6707602655611712e-08,1.0,1.0,828000.0
735,25584,-71.5945438054553,46.7814403742819,315000.0,joint,0.00020014677430115418,8.261535144503778e-05,4.8963938201954804e-08,1.4035605334670588e-05,High,1.8378027927642145e-18,0.00025018346787644273,0.16666666666666666,4.8963938201954804e-08,0.5,0.0,912437.0
736,20845,-72.5520798958597,46.7310734141815,326000.0,joint,0.00020014677430115418,0.0001122010349081205,4.451267109268619e-09,1.6177965581766983e-05,Severe,1.5723514044460198e-17,0.0005099216812597244,0.16666666666666666,4.451267109268619e-09,0.5,0.0,847311.0
737,28220,-77.5596478595941,36.6958791565473,377000.0,merge,6.671559143371805e-05,5.353849003289728e-05,0.0,6.581467206944188e-06,Low,3.668178885728732e-269,8.895412191162407e-05,0.0,0.0,0.0,0.0,282437.0
738,30961,-118.237571833121,50.9832179323779,500000.0,joint,0.00020014677430115418,9.506724418606567e-05,0.0,1.4910465341536993e-05,Severe,1.2867874091331758e-261,0.0002514664600193988,0.16666666666666666,0.0,0.0,0.0,1282437.0
739,20686,-69.5233436197828,47.7393829892737,384000.0,joint,0.00020014677430115418,4.628005793332059e-05,1.7805068437074475e-08,1.1328382253063228e-05,High,3.668178885728732e-269,8.895412191162407e-05,0.16666666666666666,1.7805068437074475e-08,0.6666666666666666,0.5,847311.0
740,10115,-86.9933157782004,32.513066754892,207000.0,station,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.0,0.0,1.7777777777777777,0.6666666666666666,690000.0
741,1227,-119.313328812651,45.9240155626539,392000.0,substation,0.0006671559143371805,2.9898388059909108e-05,0.0,2.8536934093602352e-05,Severe,4.076600580168082e-283,0.0,0.011111111111111112,0.0,1.0769230769230769,0.3,2840000.0
742,8552,-96.9938059413822,32.7848002202394,138000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,1.0,0.5,690000.0
743,9999,-80.8761448357449,32.2767951897787,230000.0,substation,0.0001334311828674361,0.00017241727844876143,0.0,1.7981536816254554e-05,Severe,7.103134640771636e-21,0.0002207501187145083,0.0,0.0,0.0,0.0,460000.0
744,1139,-76.8726306412414,39.1410371989338,338000.0,substation,0.00040029354860230835,2.9898388059909108e-05,0.0,1.8004118133721764e-05,Severe,4.076600580168082e-283,0.0,0.03333333333333333,0.0,1.75,1.5,1638800.0
745,21770,-82.5857614375245,34.8331531759028,230000.0,joint,0.00020014677430115418,9.910448125270737e-05,0.0,1.5208196461683099e-05,Severe,3.668179991056254e-269,0.00021348989258789777,0.0,0.0,0.0,0.0,847311.0
746,20657,-117.361982586336,48.9804217069999,230000.0,joint,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.16666666666666666,0.0,1.0,1.0,690000.0
747,8596,-83.1305807965516,40.0509831568134,322000.0,station,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,282437.0
748,7844,-119.226938479061,45.8892043520845,228600.0,substation,0.0001334311828674361,3.196392635528469e-05,4.451267109268619e-09,7.627575206060975e-06,Moderate,4.500567448165623e-276,6.671559143371805e-05,0.0,4.451267109268619e-09,1.0,1.0,460000.0
749,22264,-78.8370554649563,42.8204520713671,230000.0,joint,0.00020014677430115418,5.2162924821775015e-05,2.2256335546343095e-08,1.1766168978737882e-05,High,1.2014557637531426e-275,0.0001334311828674361,0.0,3.338450331951464e-08,2.1666666666666665,1.0,921000.0
750,1222,-120.705795026377,45.7287945252705,392000.0,substation,6.671559143371805e-05,4.265084188353226e-05,0.0,5.778543914167732e-06,Low,5.526638030352534e-276,6.671559143371805e-05,0.0,0.0,0.0,0.0,282437.0
751,1034,-122.016332981174,37.374502211536,338000.0,substation,0.0001334311828674361,4.414046449744426e-05,0.0,8.521601995466709e-06,Moderate,1.1053275653045014e-275,0.0001334311828674361,0.0,0.0,0.0,0.0,564874.0
752,7488,-82.6988866285292,28.9604314400273,500000.0,substation,0.00033357795716859026,8.664849732715904e-05,4.451267109268619e-08,1.9595495409873316e-05,Severe,2.3342237800023448e-17,0.00015011008072586562,0.05555555555555555,4.451267109268619e-08,1.0,1.0,1690000.0
753,8639,-93.8709937993304,45.3720221769517,299000.0,substation,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.16666666666666666,0.0,2.45,2.0,909874.0
754,22429,-76.3085960011711,36.765676657643,230000.0,joint,0.00020014677430115418,7.563457997081688e-05,0.0,1.3477379102426964e-05,High,1.0534679412702473e-262,0.00021348989258789777,0.16666666666666666,0.0,0.0,0.0,742437.0
755,1707,-112.125490536272,33.7456849644851,272000.0,substation,0.0001334311828674361,4.02662366970011e-05,1.7805068437074475e-08,8.25168145983569e-06,Moderate,9.783841800063455e-276,6.671559143371805e-05,0.0,1.7805068437074475e-08,1.6,2.0,1000000.0
756,30415,-80.9940874986441,35.3310199462647,299000.0,joint,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,282437.0
757,1318,-112.01457744433,33.5810542909931,280000.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,282437.0
758,9367,-86.8040466038051,39.9639295778747,330000.0,station,0.0001334311828674361,6.266172780673208e-05,6.231773952976066e-08,9.94273824438956e-06,Moderate,2.432556935450003e-269,8.895412191162407e-05,0.0,6.231773952976066e-08,2.625,1.0,460000.0
759,13927,-87.5004979803081,41.6297896620314,197800.0,substation,0.0001334311828674361,5.667486842053912e-05,0.0,9.445967361875837e-06,Moderate,1.3501701529176754e-275,0.0001334311828674361,0.0,0.0,0.0,0.0,690000.0
760,27056,-80.2074765737206,26.0356290220203,230000.0,joint,0.0001334311828674361,4.265084188353226e-05,4.451267109268619e-09,8.415695219478642e-06,Moderate,4.500567448165623e-276,6.671559143371805e-05,0.0,4.451267109268619e-09,0.5,0.0,460000.0
761,1967,-77.4832319505774,38.304453832039,501000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.6666666666666666,0.0,460000.0
762,3474,-79.345984427876,40.641575692321,303600.0,substation,0.00020014677430115418,7.232819402536251e-05,1.7805068437074475e-08,1.324933477786826e-05,High,8.813612753526276e-262,0.00017790824382324814,0.0,1.7805068437074475e-08,0.5,0.0,1282437.0
763,2699,-115.307078973105,48.3947548780671,309600.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.6666666666666666,0.0,512437.0
764,18125,-85.3305875935068,34.4737197176818,392000.0,joint,0.00020014677430115418,4.123472762018858e-05,3.561013687414895e-08,1.0972097291178981e-05,High,5.526638030352534e-276,6.671559143371805e-05,0.16666666666666666,3.561013687414895e-08,3.1,1.0,847311.0
765,16058,-82.1382226937272,28.0033875138112,90000.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,230000.0
766,27758,-71.3028440342058,46.1294212625372,226000.0,joint,0.00020014677430115418,0.0001127776727332445,0.0,1.6216543147368026e-05,Severe,3.177157570944967e-262,0.00027242199835434875,0.0,0.0,0.0,0.0,847311.0
767,8198,-83.4038746130673,32.8980406418678,266800.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,1.5,1.0,282437.0
768,29235,-71.0667500040866,42.3908473482044,253000.0,merge,0.00033357795716859026,0.00015736560222215595,3.115886976488033e-08,2.4798775218242083e-05,Severe,1.6871016244094762e-242,0.0002514664600193988,0.2,3.115886976488033e-08,0.5,0.0,1725000.0
769,8903,-84.7095542259287,33.9351212805167,257600.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,230000.0
770,24414,-83.6556637444007,42.0811043146073,251000.0,joint,0.00020014677430115418,7.454235456541344e-05,4.451267109268619e-08,1.3436304720964827e-05,High,2.527533144925955e-230,0.00015515253821794898,0.0,4.451267109268619e-08,0.5,0.0,847311.0
771,22239,-77.6679968475244,43.0588818912507,230000.0,joint,0.00020014677430115418,4.85304549269808e-05,1.201842119502527e-07,1.1585128859754176e-05,High,5.0739426024099075e-20,0.00040234633603103816,0.16666666666666666,1.201842119502527e-07,0.6666666666666666,0.0,847311.0
772,1994,-76.5248675518698,36.8833778847019,299000.0,station,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.6666666666666666,0.0,460000.0
773,21075,-104.549464941527,40.1040126750674,230000.0,joint,0.00020014677430115418,4.4828371513405257e-05,1.5579434882440165e-08,1.1219352156355985e-05,High,2.432556935450003e-269,8.895412191162407e-05,0.16666666666666666,1.5579434882440165e-08,0.6666666666666666,0.5,690000.0
774,4314,-78.8636083811858,43.0361265543894,211600.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.5,0.0,1.0,1.0,564874.0
775,9716,-102.784157150282,32.9653306749913,331000.0,station,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.0,0.0,0.75,0.0,794874.0
776,23872,-86.3074830071046,32.3190494156974,230000.0,joint,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.6666666666666666,0.0,460000.0
777,126,-73.4240341133704,45.4365907573159,315000.0,substation,0.00033357795716859026,2.9898388059909108e-05,0.0,1.5370914143751612e-05,Severe,4.076600580168082e-283,0.0,0.15,0.0,3.3846153846153846,3.2,1605000.0
778,20924,-87.541336926317,41.6559002073345,345000.0,joint,0.0001334311828674361,4.965586356843792e-05,1.3353801327805856e-08,8.940183975912012e-06,Moderate,5.3297292153288303e-17,0.0001334311828674361,0.0,1.3353801327805856e-08,0.5,0.0,690000.0
779,862,-93.501979194026,41.604621871614,297800.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,2.7777777777777777,0.5,690000.0
780,14099,-88.4464499701429,44.7348509405918,294200.0,substation,6.671559143371805e-05,2.9898388059909108e-05,0.0,4.838098183871021e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,0.5,0.0,282437.0
781,177,-87.9775431254683,41.9960639692275,292200.0,substation,0.00020014677430115418,2.9898388059909108e-05,0.0,1.0104506163811318e-05,Moderate,4.076600580168082e-283,0.0,0.16666666666666666,0.0,2.4615384615384617,1.0,1035000.0
782,706,-74.7421820275984,40.544349798692,500000.0,substation,0.00040029354860230835,2.9898388059909108e-05,0.0,1.8004118133721764e-05,Severe,4.076600580168082e-283,0.0,0.0,0.0,2.6315789473684212,0.6666666666666666,2190000.0
783,31311,-75.9739734680051,44.937499993499,239200.0,joint,0.00020014677430115418,9.590072384724001e-05,0.0,1.4971931346392351e-05,Severe,2.8122717209276194e-262,0.00021348989258789777,0.16666666666666666,0.0,0.0,0.0,847311.0
784,10180,-89.5908835857314,30.310496024812,184000.0,substation,0.0001334311828674361,7.904339768014356e-05,0.0,1.1095562657507755e-05,High,2.4325573855067082e-269,0.00015011008072586562,0.0,0.0,0.0,0.0,460000.0
785,3052,-98.7181901772876,29.4161356968762,345000.0,substation,0.0002668623657348722,4.640219774042346e-05,2.2256335546343095e-08,1.3974540911913922e-05,High,7.502492333503518e-27,6.671559143371805e-05,0.0,2.2256335546343095e-08,2.3636363636363638,1.0,966000.0
786,4840,-73.8402569517011,45.2945303856394,252800.0,substation,0.0001334311828674361,4.612950876880041e-05,0.0,8.668286564432005e-06,Moderate,4.610664439751493e-262,0.0001853210873158835,0.5,0.0,0.0,0.0,402437.0
787,24894,-83.0399812658734,42.5763633680526,230000.0,joint,0.00020014677430115418,5.5403295707155415e-05,8.902534218537237e-09,1.1993292255086263e-05,High,5.526638030352534e-276,6.671559143371805e-05,0.0,8.902534218537237e-09,0.6666666666666666,0.0,847311.0
788,1131,-85.3375284628227,34.4718961820012,338000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.5,0.0,3.6363636363636362,1.0,635437.0
789,22997,-93.9237295777477,41.5071149949156,345000.0,joint,0.00020014677430115418,3.333174101242303e-05,4.451267109268619e-09,1.0361650406539654e-05,Moderate,3.1503973360139527e-276,6.671559143371805e-05,0.16666666666666666,4.451267109268619e-09,1.0,0.5,851000.0
790,30164,-77.2944901913053,38.6702826206099,500000.0,joint,0.0001334311828674361,4.134590016162434e-05,4.451267109268619e-09,8.319460652576623e-06,Moderate,4.500567448165623e-276,6.671559143371805e-05,0.0,4.451267109268619e-09,0.5,0.0,730000.0
791,11968,-109.129869497447,44.5127243333756,211600.0,station,0.0001334311828674361,4.3182261735475145e-05,0.0,8.450938128832425e-06,Moderate,6.007279022595748e-276,6.671559143371805e-05,0.0,2.2256335546343094e-09,0.5,0.0,614000.0
792,15724,-105.029858255136,38.3758643917248,133400.0,substation,0.00020014677430115418,7.230605829643473e-05,8.902534218537238e-08,1.3310859396177793e-05,High,6.344698976864794e-23,0.00013899081548691264,0.0,8.902534218537238e-08,1.2,1.0,847311.0
793,22428,-77.4222631507112,37.0897721128366,230000.0,joint,0.00020014677430115418,5.4101792336751185e-05,6.18726128188338e-07,1.2438093455420457e-05,High,6.100735821178694e-269,0.00017790824382324814,0.0,6.18726128188338e-07,5.27906976744186,3.0,742437.0
794,29906,-121.307249672025,38.7657957830246,230000.0,joint,0.0001334311828674361,6.735219838934997e-05,1.7805068437074475e-08,1.0249169737531923e-05,Moderate,4.492813880000432e-250,0.0001111926523895301,0.0,1.7805068437074475e-08,2.0,1.0,460000.0
795,19379,-97.7967940961676,32.2984204520798,345000.0,joint,0.00020014677430115418,0.00010736904207909716,1.6825789673035379e-06,1.7309762082804648e-05,Severe,7.994223091177681e-17,0.00020431649876576156,0.16666666666666666,1.6825789673035379e-06,6.214285714285714,2.0,1035000.0
796,9559,-112.030015563622,34.8466137430856,230000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,3.4615384615384617,0.5,460000.0
797,1140,-76.7818246058403,39.2314212352965,338000.0,station,0.00020014677430115418,4.265084188353226e-05,8.902534218537237e-09,1.1052846524789553e-05,High,4.500567448165623e-276,6.671559143371805e-05,0.0,8.902534218537237e-09,0.6666666666666666,0.0,690000.0
798,2790,-68.5431493136109,48.4077343969624,307000.0,substation,0.00040029354860230835,2.9898388059909108e-05,0.0,1.8004118133721764e-05,Severe,4.076600580168082e-283,0.0,0.0,0.0,1.7333333333333334,0.8333333333333334,1694622.0
799,1978,-115.33467139802,35.7844932578372,320000.0,substation,0.0001334311828674361,2.9898388059909108e-05,0.0,7.471302173841169e-06,Low,4.076600580168082e-283,0.0,0.0,0.0,1.0,0.5,437600.0
